 0.05            0.299752             1.98765
  0.1            0.398765             1.97056
 0.15            0.496808             1.94894
  0.2            0.593659             1.92304
 0.25            0.689112             1.89316
  0.3            0.782975             1.85963
 0.35            0.875074              1.8228
  0.4            0.965255             1.78306
 0.45             1.05338             1.74078
  0.5             1.13933             1.69634
 0.55             1.22301             1.65013
  0.6             1.30435             1.60251
 0.65             1.38326             1.55383
  0.7             1.45973             1.50442
 0.75             1.53371             1.45459
  0.8             1.60519             1.40462
 0.85             1.67417             1.35477
  0.9             1.74066             1.30526
 0.95             1.80469              1.2563
    1             1.86629             1.20807
 1.05              1.9255             1.16071
  1.1             1.98237             1.11435
 1.15             2.03694             1.06911
  1.2             2.08928             1.02506
 1.25             2.13944             0.98228
  1.3              2.1875            0.940819
 1.35             2.23352            0.900717
  1.4             2.27758            0.861997
 1.45             2.31972            0.824675
  1.5             2.36004            0.788755
 1.55              2.3986            0.754233
  1.6             2.43547            0.721099
 1.65             2.47071            0.689335
  1.7              2.5044            0.658919
 1.75              2.5366            0.629827
  1.8             2.56738            0.602029
 1.85              2.5968            0.575493
  1.9             2.62493            0.550188
 1.95             2.65182            0.526078
    2             2.67754            0.503128
 2.05             2.70214            0.481302
  2.1             2.72567            0.460565
 2.15             2.74819            0.440881
  2.2             2.76976            0.422215
 2.25             2.79041            0.404531
  2.3             2.81021            0.387798
 2.35             2.82919             0.37198
  2.4             2.84741            0.357048
 2.45              2.8649            0.342969
  2.5             2.88171            0.329716
 2.55             2.89787            0.317259
  2.6             2.91343            0.305571
 2.65             2.92843            0.294627
  2.7             2.94289            0.284404
 2.75             2.95687            0.274877
  2.8             2.97038            0.266026
 2.85             2.98347             0.25783
  2.9             2.99617             0.25027
 2.95              3.0085             0.24333
    3              3.0205            0.236992
 3.05              3.0322            0.231243
  3.1             3.04362            0.226068
 3.15              3.0548            0.221456
  3.2             3.06577            0.217395
 3.25             3.07654            0.213876
  3.3             3.08716            0.210891
 3.35             3.09763            0.208432
  3.4               3.108            0.206493
 3.45             3.11828            0.205071
  3.5             3.12851            0.204161
 3.55              3.1387            0.203762
  3.6             3.14888            0.203871
 3.65             3.15908            0.204491
  3.7             3.16933            0.205622
 3.75             3.17965            0.207266
