             1.74732           -0.327141
            -5.24675             -0.1732
            -4.96609             1.21638
            -7.89705             1.41103
            -2.61149            0.888306
             2.90052            0.277367
             2.14489            0.787717
            -3.83606           -0.151666
            -11.5225           -0.160542
            -11.3343             1.26499
            -13.1405             1.75859
            -8.65573             1.13555
            -3.22678            0.406038
            -2.98168            0.821821
             4.17651             1.23591
             9.57976            0.592671
             7.55062            -0.14419
             1.59708           -0.564874
            -5.24099           -0.174064
            -5.05208             1.26555
            -6.84607             1.75984
            -2.37572             1.13462
             3.05373            0.403968
             3.29648            0.821539
             10.4796             1.25257
             15.8853            0.610239
             13.4127           -0.399217
             15.2228            0.720803
             15.4621            0.729739
             15.8546            0.759463
             22.8859             1.23087
             28.3284            0.514436
             27.9379            0.399755
             27.3327            0.769787
             21.9096            0.285303
             21.9388            0.771782
             20.8845          0.00494045
             13.5599           -0.181728
             14.3775            0.940537
              7.9644           -0.541306
             1.10239            -0.15798
           0.0175164             1.74601
             3.53277            0.971941
             9.19012            0.279437
             8.49695            0.765429
             3.25776             0.43602
              2.8043            0.399338
             2.19047            0.772745
            -3.34864            0.191109
            -4.52277            0.960354
            -10.8727            -0.53711
            -17.7394           -0.156171
            -19.0521             1.76977
             -15.123              1.0602
            -9.65622            0.292477
             -10.242            0.736488
            -13.3513               1.724
             -8.6208             1.13835
            -3.20074             0.42606
            -2.95869            0.810833
             4.11315             1.18578
             9.50928            0.537394
              8.7537            0.199375
            0.816416           -0.368711
             2.84797            0.742491
             3.32579            0.802817
             10.4228             1.20641
             15.8219            0.560424
             14.6173           0.0107504
              7.2757           -0.181843
              8.1046             0.93533
             1.67453           -0.543495
             -5.1851              -0.159
            -6.15129             1.72496
            -2.87951            0.915181
             3.24132            0.521422
             2.45046            0.188666
            -5.46512           -0.339107
            -3.42033            0.745178
            -2.96911            0.786442
             4.22857             1.28269
             9.63935             0.63963
             15.8726            0.886471
             22.6974            0.984166
             28.0859            0.324631
             27.8956            0.710522
             28.3516            0.807355
             34.7166            0.884222
             41.5931             1.01917
             46.9756            0.356083
             47.0369            0.763205
             46.3971            0.169741
             38.5312           -0.296869
             40.5207            0.737856
             41.0262            0.820326
              48.039             1.14252
              53.429            0.488518
             53.3337            0.582754
             53.4133            0.642626
             52.6959            0.177973
              44.807           -0.313844
             46.8299            0.742334
             47.3083            0.803188
             54.4027             1.20452
             59.8015            0.558326
             58.6419           0.0261436
             51.2528           -0.183078
             52.1358            0.911162
             45.6452           -0.547286
             38.7896           -0.160855
             38.0223             1.67685
              40.839            0.813372
             38.6709           -0.213306
              39.678            0.861284
              33.188           -0.509326
             26.2867            -0.14688
             23.4457             1.37173
             28.7511            0.845789
             34.3715            0.313526
             34.1432            0.707455
             34.5325            0.780069
             33.0768          -0.0921168
             26.0199           -0.248074
             27.6846             0.72003
             27.4647            0.735354
             24.5321             1.75476
             29.0505              1.1375
             34.4783            0.410658
             34.7269            0.821542
             41.8347             1.20327
             47.2334            0.556961
             46.1025           0.0364249
              38.681           -0.184713
             39.6182            0.888093
             33.1021           -0.539802
             26.2384           -0.157227
             25.0611             1.75832
             28.7524             1.01143
             34.2863            0.258406
             33.0809             1.01227
             27.0378           -0.453871
             20.0535           -0.137205
             15.4666            0.166786
             13.4305              1.4588
             14.4841            0.886269
             7.94919           -0.546348
             1.09256           -0.160337
            0.271691             1.69136
              3.2171            0.840602
             10.2512             1.19863
             15.6958            0.462934
             15.8058            0.716839
             13.5407           -0.546528
             13.5749             1.38821
              13.856             1.23067
             11.2861              1.5694
              16.423             1.03951
             21.8273            0.344409
             21.8055            0.740575
             21.9575            0.611786
             21.7188            0.442172
             21.6719            0.717672
             22.1681            0.823873
             29.2201             1.16593
             34.6134            0.515022
             34.2073            0.390809
             33.4322            0.837384
             26.9169            -0.50472
             20.0094           -0.145722
             16.9467             1.24482
             22.2845            0.700517
              29.155             1.11656
             34.5417            0.459114
             34.6697            0.729248
             38.8309             1.32227
             38.1427             1.63771
             40.6395            0.756172
             40.8193            0.620985
             40.4523            0.366017
             39.0006             1.22136
             36.2537             1.49595
             41.4764            0.973476
             46.8971            0.294469
             46.3532            0.726945
             44.1671             1.71151
             47.3206             0.88783
             53.9158            0.833552
             59.4912            0.304883
             59.1608            0.703543
             59.1589            0.704177
             59.1518            0.704254
             59.1126            0.705339
             58.8773            0.736068
             55.8731             1.74409
              60.482             1.14038
             65.9067            0.420221
             66.1545            0.816752
             73.2121             1.17335
             78.6064            0.523397
             78.0791             0.32089
              73.359              1.1569
             78.6994            0.595184
             76.5718           -0.157631
             72.9061            0.841326
               78.31            0.288157
             77.7076            0.739902
             74.2746             1.62886
             79.3075             1.08656
             84.7137            0.386874
             84.9195             0.81079
             91.8737             1.17013
             97.3203            0.418807
             97.5692            0.818002
             104.629             1.17416
             110.024            0.524313
