            0.199118          -0.0147843
            -4.02277            -1.14079
            -9.42172           -0.469227
            -9.48751           -0.687656
            -7.76716            0.118565
            -0.83177            0.379565
             -2.7579           -0.729078
             -3.2408           -0.812927
            -10.2682            -1.20675
            -15.7123           -0.475779
            -15.7339           -0.658242
            -14.7158          -0.0478185
            -7.25733            0.187297
              -8.268           -0.858711
            -1.78437            0.504626
             5.12331             0.14571
             8.18823            -1.24345
             2.85027           -0.698881
             -4.0412             -1.1309
            -9.42971           -0.475252
            -9.45026             -0.6579
            -8.43932           -0.050514
            -0.97209            0.188031
            -2.00183           -0.851464
             4.45777            0.488332
             11.3886            0.142244
             15.1166           -0.798276
             9.63897           -0.295794
              10.099           -0.712339
             11.0165            -1.07768
             16.4454            0.178923
             24.0504            0.151592
             24.5871            -1.60158
             22.3864           -0.722875
             21.9291           -0.803442
             16.5416           -0.753714
             19.6134             -1.7283
             14.9054            -1.13931
             9.48444           -0.425673
             9.24187           -0.811306
             2.17208             -1.1842
            -3.22383           -0.535619
              -2.499           -0.214874
             5.45535            0.419584
             3.54444           -0.727008
             3.08987           -0.800709
           -0.544066            -1.60289
            -2.74898           -0.723159
            -3.21059           -0.805254
            -9.12583           -0.744485
            -9.61051           -0.805805
            -16.6864            -1.19115
            -22.0833           -0.543417
            -21.2194           -0.147176
            -13.4251            0.258965
            -15.2719           -0.723661
            -15.6559           -0.773026
            -14.5885        -0.000534255
            -7.27713            0.181812
            -8.09055           -0.942438
            -1.68401            0.540384
             5.17902            0.157564
              6.3143            -1.75317
              2.7016           -0.994057
             -2.8755           -0.259836
            -1.74274           -0.969825
             4.56087            0.527259
             11.4391             0.15239
             13.3045            -1.73447
             8.62475            -1.14006
             3.20269           -0.424586
             2.95876           -0.812559
            -4.10616            -1.18038
            -9.50152           -0.531317
            -8.84903           -0.252456
            -1.00706            0.573868
           0.0654006            -1.75769
            -3.61383            -1.00877
            -9.15346            -0.25801
            -7.94284            -1.01522
            -1.92136            0.446489
             5.07515              0.1364
             9.77785          -0.0850139
             17.4375            0.606485
             24.2421            0.251578
             22.6039           -0.721039
             22.9547           -0.777098
             28.6248          -0.0857703
             36.2479            0.600392
             43.0594            0.226898
             41.6413            -0.74451
             44.1076            -1.76245
             40.3151            -1.03321
             34.8187           -0.268199
             35.8218           -0.900721
             42.3691            0.562251
             49.2101            0.170171
              49.239            -1.37848
             49.0771            -1.28831
             50.3646            -1.76067
              46.621            -1.02281
             41.1086           -0.262188
             42.2374           -0.968679
             48.5468            0.528545
             55.4235            0.152845
             57.2168            -1.74651
             52.6169            -1.14015
             47.1919           -0.419281
             46.9435           -0.817484
             39.8849            -1.17359
             34.4906           -0.523669
              35.022           -0.318571
             39.9743           -0.996595
             34.6409           -0.405613
              34.396           -0.821851
             27.2461            -1.23049
             21.8436           -0.586845
             23.7012            0.124902
              30.561            0.446448
             28.8696           -0.720523
             29.1176           -0.743043
             32.7722            -1.53633
             27.5929            -1.01112
              22.185           -0.320819
             22.4162           -0.706714
             22.0525           -0.770583
             22.9994          -0.0413113
             30.4372            0.185718
             29.4699           -0.875791
             35.9831            0.529696
             42.8585            0.153147
             44.6055            -1.75308
             40.0595            -1.13861
             34.6327           -0.413788
             34.3831           -0.820615
             27.3011            -1.18707
             21.9048           -0.538851
              22.686           -0.186676
             30.5969            0.334106
              28.554           -0.744998
             28.1009           -0.787598
             20.9082             -1.2784
             15.4983           -0.635732
             9.60448           -0.770124
             9.58343           -0.520511
             9.24812           -0.821381
             2.18338            -1.17547
            -3.21126           -0.525789
            -2.64724             -0.3004
             3.82284            0.143272
             11.5353            0.163956
             11.1599            -1.16484
             15.2322            -0.71107
              9.3892           -0.474032
             9.50738           -0.575968
             9.37312           -0.678372
             10.8551           0.0825528
              17.938            0.228348
             16.4342           -0.731956
             17.7451            -1.33314
             18.1908            -1.55494
             16.3488           -0.718911
             16.9099           -0.871549
             23.4827             0.55137
             30.3341            0.163021
             30.8943            -1.61066
             28.6219           -0.728752
             28.1164            -0.82419
             20.9563            -1.23585
             15.5531           -0.592612
             17.5804            0.143972
             23.5563            0.570376
             30.3898            0.179187
             29.9693            -1.14166
             34.4831           -0.404458
             34.5787           -0.622026
             34.9526           -0.361791
             36.5698            -1.31919
              37.244            -1.63373
             34.7794           -0.751485
                34.5           -0.682543
              36.098             0.10207
             43.1232            0.279629
              41.292           -0.722551
             40.9478           -0.759174
              41.386           -0.269819
             49.0022             0.61723
              55.699            0.431442
             53.9496           -0.719521
             53.9362           -0.704187
             53.9331           -0.704146
             53.9168           -0.704174
             53.8315           -0.707405
             53.4645           -0.771572
             54.4604           -0.024099
             61.8436            0.182811
               60.97             -0.9153
             67.4526              0.5474
             74.3081            0.160922
             75.0685            -1.67493
             72.2685           -0.809994
             74.2376             0.15995
              77.422             -1.1681
             72.0808           -0.607936
             74.5513            0.340703
             72.6881           -0.724179
             72.2924           -0.777278
             73.5862           0.0605095
             80.7269            0.202011
             79.5491           -0.801391
             85.4626            0.115629
             93.2606            0.177824
              92.371           -0.908059
             98.8671            0.546991
             105.723            0.160697
             106.506            -1.68134
             103.651           -0.821486
             104.907             0.45073
             111.894            0.137277
             116.459           -0.182585
             117.887            -1.10972
             122.886          -0.0767732
             130.711            0.617079
             137.344            0.484408
              135.96           -0.760774
             139.897            -1.38202
             134.597           -0.857729
             129.013           -0.298623
             129.423           -0.707012
             129.898           -0.824373
             136.341            0.461294
             143.313            0.138026
             147.777           -0.255907
             147.979           -0.716737
             147.482           -0.824411
             140.406            -1.18108
             135.011           -0.532118
             135.676           -0.245468
             143.566            0.544918
             143.038             -1.1256
             147.827           -0.217277
             148.496           -0.741903
             152.122            -1.54969
             146.959            -1.02294
             141.553           -0.330342
             141.693           -0.717214
             141.196            -0.82415
             134.135            -1.17204
             128.741           -0.521928
             129.246           -0.333377
             132.729            -1.72446
             128.001            -1.13849
             122.581           -0.426039
             122.339           -0.810859
             115.267            -1.18569
             109.871           -0.537292
             110.625           -0.200261
             118.564            0.371357
             116.536            -0.74196
             116.053           -0.805533
             108.975            -1.19263
             103.578           -0.545067
             104.473           -0.133064
              112.22            0.241038
             110.485           -0.719321
             110.413           -0.705579
             110.139           -0.741941
             110.004           -0.600706
             110.107           -0.526069
             109.773           -0.818022
              102.73            -1.16329
             97.3373           -0.512032
             97.7028           -0.414904
             98.0707           -0.713341
             99.0541            -1.11979
               103.9           -0.176447
             105.518            -1.22438
             108.192            -1.52725
             103.001            -1.00258
             97.5916           -0.314247
             97.8923           -0.703623
             97.7821           -0.709887
             97.3473           -0.798065
             98.3332            0.302147
             105.616            0.133742
             110.014           -0.303932
             109.895           -0.801553
             104.753           -0.829287
             111.034            0.377423
             118.158            0.132321
             123.239            0.164887
             130.883            0.155699
             131.034            -1.43764
              130.21            -0.97718
              136.47            0.513648
             143.366            0.148139
             145.969            -1.49146
             140.742           -0.968809
             135.319           -0.291742
               135.9           -0.735317
             138.897            -1.74546
             134.298            -1.14022
             128.873           -0.419345
             128.625           -0.817437
             121.566            -1.17356
             116.172           -0.523629
             116.703           -0.318917
             121.621            -1.02101
             116.287           -0.432755
              116.06           -0.799498
             108.923            -1.23433
              103.52           -0.590947
             105.497            0.138149
              111.93            0.607519
             118.184            0.609857
             124.648            0.569499
              125.99            -1.77344
             121.857             -1.0957
             116.412           -0.337958
              116.49            -0.72812
             116.083           -0.768136
             108.914            -1.29358
             103.482             -0.6208
             102.931           -0.908815
             97.5803           -0.321373
              97.796           -0.708058
             97.3897           -0.786664
             99.2664            0.144678
             105.182            0.554809
             112.029            0.166536
             112.301            -1.49412
             110.962           -0.797394
             116.902            0.131448
             124.651             0.16929
             124.041            -1.04144
             129.856            0.362963
             137.009            0.132179
             142.044            0.135787
             149.776            0.166963
             149.262            -1.09103
             154.548           0.0951287
              162.41              0.1916
             161.209           -0.794115
             166.937           -0.027084
             175.097            0.432792
             173.232           -0.723306
             172.868           -0.765792
             173.588           -0.132998
             181.335            0.241106
             179.599           -0.719326
             179.526           -0.705682
             179.244           -0.743903
             179.163           -0.568102
             178.977           -0.712968
             181.368            0.389787
             179.537           -0.721792
             179.234           -0.746107
             179.216           -0.530026
             178.886           -0.814011
             171.838            -1.16909
             166.444            -0.51858
               166.9           -0.361507
             168.533            -1.32831
             169.054            -1.58255
             166.995            -0.71598
             166.792           -0.722788
             166.317           -0.809721
             159.266            -1.17345
             153.871           -0.523497
               154.4           -0.320042
             159.206            -1.09936
             153.868           -0.525168
             154.432           -0.300525
             160.894            0.137904
             168.623            0.166304
             168.137            -1.10592
             173.223          -0.0253862
             181.383            0.425283
             179.486           -0.725729
             179.056           -0.790799
              181.22            0.204286
             180.418           -0.949203
               186.8            0.536535
             193.667            0.155905
             195.016            -1.77147
             191.028            -1.07111
             185.569           -0.305057
             185.986           -0.708185
             186.564           -0.875343
             193.137            0.553823
             199.986            0.164464
             200.421            -1.56359
             198.519           -0.716362
             198.815           -0.756342
             203.504           -0.877274
             198.136           -0.301468
             198.571           -0.709876
              199.29           -0.954688
             205.665            0.541527
             212.526            0.158113
             213.595            -1.74353
             210.112           -0.964683
              204.42           -0.291854
             204.913           -0.716899
             206.202            -1.31174
              207.01            -1.67252
             204.223           -0.807475
             206.043            0.140096
             212.361             0.61335
             219.064            0.426492
             217.293           -0.719692
             217.195           -0.707404
             216.829           -0.771218
             217.807          -0.0301903
             225.209            0.183632
             224.307           -0.902647
             230.811            0.545962
             237.668            0.160163
             238.507            -1.69604
             235.519           -0.850006
             228.245            -1.30608
             222.823           -0.651635
             215.965            -1.18832
              210.52           -0.446918
             210.331           -0.770732
             203.146            -1.29864
             197.717           -0.630809
             192.444           -0.748141
             194.983            -1.76839
              191.05            -1.06104
             185.584           -0.293386
             186.157           -0.733396
             188.967            -1.76717
             184.619            -1.12409
             179.185           -0.383447
             178.992           -0.806548
             172.582           -0.903472
             166.116           -0.741053
             160.002            -0.61225
             154.682            -0.73701
             156.187            -1.44469
             155.267           -0.937703
             161.698            0.546486
             168.554            0.160491
             169.359            -1.68707
             166.452           -0.832258
             160.252           -0.813836
              161.98            0.130741
             168.722            0.520388
             167.804           -0.925147
             174.262            0.545763
             181.119            0.160099
             181.965            -1.69773
             178.961           -0.853486
              171.69            -1.29598
             166.276           -0.650542
             159.452            -1.17082
             154.006           -0.419952
             153.757           -0.817158
             146.699            -1.17338
             141.305           -0.523433
             141.833            -0.32059
             146.583            -1.13671
             141.244           -0.570567
