 0.05            0.298502             1.93886
  0.1            0.393886             1.87549
 0.15             0.48605             1.81022
  0.2            0.574908             1.74344
 0.25            0.660394             1.67551
  0.3            0.742459              1.6068
 0.35            0.821074             1.53767
  0.4            0.896226             1.46845
 0.45            0.967919             1.39947
  0.5             1.03617             1.33102
 0.55             1.10102             1.26336
  0.6             1.16251             1.19672
 0.65             1.22069             1.13131
  0.7             1.27564              1.0673
 0.75             1.32742             1.00483
  0.8             1.37612            0.944026
 0.85             1.42183            0.884978
  0.9             1.46462            0.827755
 0.95              1.5046            0.772404
    1             1.54186            0.718955
 1.05              1.5765            0.667419
  1.1              1.6086            0.617791
 1.15             1.63828            0.570057
  1.2             1.66561            0.524186
 1.25             1.69069            0.480143
  1.3             1.71362            0.437881
 1.35             1.73448            0.397349
  1.4             1.75336            0.358487
 1.45             1.77033            0.321234
  1.5             1.78548            0.285526
 1.55             1.79888            0.251293
  1.6             1.81061            0.218466
 1.65             1.82073            0.186976
  1.7             1.82931             0.15675
 1.75             1.83641            0.127717
  1.8             1.84208           0.0998075
 1.85             1.84639           0.0729512
  1.9             1.84937           0.0470793
 1.95             1.85109           0.0221246
    2             1.85159          -0.0019788
 2.05              1.8509          -0.0252948
  2.1             1.84906          -0.0478855
 2.15             1.84611           -0.069811
  2.2             1.84208          -0.0911291
 2.25             1.83699           -0.111895
  2.3             1.83089           -0.132163
 2.35             1.82378           -0.151984
  2.4             1.81569           -0.171405
 2.45             1.80664           -0.190474
  2.5             1.79664           -0.209232
 2.55             1.78571           -0.227722
  2.6             1.77387           -0.245981
 2.65             1.76112           -0.264044
  2.7             1.74746           -0.281944
 2.75             1.73292           -0.299712
  2.8             1.71749           -0.317374
 2.85             1.70118           -0.334953
  2.9               1.684           -0.352472
 2.95             1.66594           -0.369948
    3               1.647           -0.387396
 3.05              1.6272           -0.404828
  3.1             1.60652           -0.422253
 3.15             1.58497           -0.439676
  3.2             1.56255           -0.457099
 3.25             1.53926           -0.474521
  3.3              1.5151           -0.491937
 3.35             1.49007           -0.509339
  3.4             1.46417           -0.526716
 3.45              1.4374           -0.544052
  3.5             1.40976           -0.561329
 3.55             1.38126           -0.578526
  3.6             1.35191           -0.595616
 3.65              1.3217            -0.61257
  3.7             1.29065           -0.629358
 3.75             1.25877           -0.645944
  3.8             1.22606           -0.662289
 3.85             1.19254           -0.678353
  3.9             1.15822           -0.694091
 3.95             1.12313           -0.709459
    4             1.08728           -0.724407
 4.05             1.05069           -0.738886
  4.1             1.01339           -0.752844
 4.15            0.975404           -0.766229
  4.2            0.936766           -0.778989
 4.25            0.897505           -0.791069
  4.3            0.857659           -0.802416
 4.35            0.817264           -0.812979
  4.4            0.776361           -0.822707
 4.45            0.734993           -0.831551
  4.5            0.693206           -0.839464
 4.55            0.651047           -0.846401
  4.6            0.608566           -0.852324
 4.65            0.565814           -0.857194
  4.7            0.522846            -0.86098
 4.75            0.479716           -0.863654
  4.8            0.436481           -0.865194
 4.85            0.393197           -0.865581
  4.9            0.349923           -0.864805
 4.95            0.306716           -0.862859
    5            0.263637           -0.859744
 5.05            0.220742           -0.855464
  5.1             0.17809           -0.850032
 5.15            0.135739           -0.843465
  5.2           0.0937437           -0.835785
 5.25           0.0521602            -0.82702
  5.3           0.0110417           -0.817204
 5.35          -0.0295602           -0.806374
  5.4          -0.0695957           -0.794571
 5.45           -0.109017           -0.781841
  5.5            -0.14778           -0.768232
 5.55           -0.185841           -0.753795
  5.6           -0.223159           -0.738584
 5.65           -0.259699           -0.722653
  5.7           -0.295425           -0.706058
 5.75           -0.330305           -0.688857
  5.8            -0.36431           -0.671105
 5.85           -0.397415           -0.652859
  5.9           -0.429596           -0.634174
 5.95           -0.460833           -0.615105
    6           -0.491107           -0.595705
 6.05           -0.520403           -0.576025
  6.1           -0.548709           -0.556113
 6.15           -0.576014           -0.536016
  6.2           -0.602311           -0.515779
 6.25           -0.627592           -0.495442
  6.3           -0.651855           -0.475043
 6.35           -0.675097           -0.454619
  6.4           -0.697317           -0.434202
 6.45           -0.718517           -0.413822
  6.5           -0.738699           -0.393505
 6.55           -0.757867           -0.373276
  6.6           -0.776027           -0.353155
 6.65           -0.793183           -0.333162
  6.7           -0.809343           -0.313311
 6.75           -0.824514           -0.293617
  6.8           -0.838705            -0.27409
 6.85           -0.851923           -0.254739
  6.9           -0.864178           -0.235571
 6.95            -0.87548           -0.216591
    7           -0.885838           -0.197802
 7.05            -0.89526           -0.179205
  7.1           -0.903758             -0.1608
 7.15            -0.91134           -0.142587
  7.2           -0.918017           -0.124563
 7.25           -0.923797           -0.106725
  7.3           -0.928689          -0.0890699
 7.35           -0.932704          -0.0715921
  7.4           -0.935848           -0.054287
 7.45           -0.938132          -0.0371493
  7.5           -0.939563          -0.0201735
 7.55            -0.94015         -0.00335404
  7.6           -0.939899           0.0133146
 7.65           -0.938818           0.0298378
  7.7           -0.936915           0.0462205
 7.75           -0.934196           0.0624673
  7.8           -0.930668           0.0785823
 7.85           -0.926338           0.0945689
  7.9           -0.921211             0.11043
 7.95           -0.915295            0.126168
    8           -0.908595            0.141783
 8.05           -0.901117            0.157276
  8.1           -0.892867            0.172646
 8.15           -0.883852            0.187892
  8.2           -0.874078            0.203009
 8.25           -0.863551            0.217996
  8.3           -0.852278            0.232845
 8.35           -0.840267            0.247552
  8.4           -0.827523            0.262108
 8.45           -0.814056            0.276504
  8.5           -0.799873            0.290731
 8.55           -0.784983            0.304779
  8.6           -0.769395            0.318633
 8.65           -0.753119            0.332282
  8.7           -0.736167            0.345711
 8.75           -0.718548            0.358904
  8.8           -0.700276            0.371845
 8.85           -0.681364            0.384516
  8.9           -0.661825            0.396901
 8.95           -0.641674             0.40898
    9           -0.620927            0.420733
 9.05             -0.5996            0.432141
  9.1           -0.577713            0.443184
 9.15           -0.555282            0.453841
  9.2           -0.532329            0.464092
 9.25           -0.508873            0.473916
  9.3           -0.484937            0.483292
 9.35           -0.460544            0.492202
  9.4           -0.435717            0.500625
 9.45           -0.410481            0.508542
  9.5           -0.384863            0.515934
 9.55           -0.358888            0.522786
  9.6           -0.332584             0.52908
 9.65            -0.30598            0.534801
  9.7           -0.279104            0.539935
 9.75           -0.251986             0.54447
  9.8           -0.224657            0.548395
 9.85           -0.197147            0.551701
  9.9           -0.169487            0.554379
 9.95           -0.141709            0.556424
   10           -0.113844            0.557831
10.05          -0.0859256            0.558599
 10.1          -0.0579845            0.558726
10.15           -0.030053            0.558214
 10.2          -0.0021631            0.557065
10.25           0.0256535            0.555285
 10.3           0.0533654             0.55288
10.35           0.0809416            0.549859
 10.4            0.108351            0.546229
10.45            0.135565            0.542004
 10.5            0.162552            0.537196
10.55            0.189284            0.531817
 10.6            0.215733            0.525884
10.65            0.241873            0.519412
 10.7            0.267675            0.512419
10.75            0.293114             0.50492
 10.8            0.318167            0.496936
10.85            0.342808            0.488484
 10.9            0.367015            0.479583
10.95            0.390766            0.470253
   11             0.41404            0.460512
11.05            0.436818             0.45038
 11.1            0.459078            0.439876
11.15            0.480805            0.429019
 11.2             0.50198            0.417826
11.25            0.522588            0.406317
 11.3            0.542612            0.394507
11.35            0.562038            0.382414
 11.4            0.580853            0.370053
11.45            0.599044            0.357441
 11.5            0.616597            0.344591
11.55            0.633503            0.331517
 11.6            0.649749            0.318232
11.65            0.665326            0.304749
 11.7            0.680224            0.291078
11.75            0.694434            0.277231
 11.8            0.707947            0.263216
11.85            0.720755            0.249042
 11.9            0.732851            0.234719
11.95            0.744227            0.220254
   12            0.754877            0.205652
12.05            0.764793            0.190922
 12.1            0.773969            0.176068
12.15            0.782399            0.161097
 12.2            0.790079            0.146012
12.25            0.797001            0.130819
 12.3             0.80316            0.115523
12.35            0.808553            0.100126
 12.4            0.813173           0.0846347
12.45            0.817016           0.0690519
 12.5            0.820078           0.0533821
12.55            0.822355           0.0376298
 12.6            0.823841           0.0217995
12.65            0.824535          0.00589622
 12.7            0.824431          -0.0100748
12.75            0.823527          -0.0261078
 12.8             0.82182          -0.0421965
12.85            0.819307           -0.058334
 12.9            0.815987          -0.0745127
12.95            0.811856          -0.0907244
   13            0.806914            -0.10696
13.05             0.80116           -0.123209
 13.1            0.794593           -0.139462
13.15            0.787214           -0.155705
 13.2            0.779023           -0.171928
13.25            0.770021           -0.188114
 13.3            0.760211           -0.204251
13.35            0.749596           -0.220322
 13.4            0.738179            -0.23631
13.45            0.725965           -0.252196
 13.5             0.71296           -0.267963
13.55            0.699169           -0.283589
 13.6            0.684601           -0.299055
13.65            0.669263           -0.314337
 13.7            0.653167           -0.329412
13.75            0.636322           -0.344257
 13.8            0.618741           -0.358848
13.85            0.600437           -0.373159
 13.9            0.581425           -0.387164
13.95            0.561721           -0.400836
   14            0.541342            -0.41415
14.05            0.520306           -0.427078
 14.1            0.498634           -0.439593
14.15            0.476347           -0.451669
 14.2            0.453467           -0.463278
14.25            0.430019           -0.474394
