 0.05            0.199752         -0.00939338
  0.1            0.199061          -0.0177096
 0.15            0.197981          -0.0249566
  0.2            0.196565          -0.0311455
 0.25            0.194866          -0.0362905
  0.3            0.192936          -0.0404091
 0.35            0.190825          -0.0435216
  0.4            0.188584          -0.0456512
 0.45             0.18626          -0.0468236
  0.5            0.183901          -0.0470673
 0.55            0.181553          -0.0464131
  0.6             0.17926          -0.0448942
 0.65            0.177064          -0.0425458
  0.7            0.175006          -0.0394051
 0.75            0.173123          -0.0355113
  0.8            0.171454          -0.0309051
 0.85            0.170033          -0.0256288
  0.9            0.168892          -0.0197262
 0.95             0.16806          -0.0132421
    1            0.167567          -0.0062226
 1.05            0.167438          0.00128543
  1.1            0.167696          0.00923434
 1.15            0.168361           0.0175759
  1.2            0.169453           0.0262613
 1.25            0.170988           0.0352417
  1.3            0.172978           0.0444679
 1.35            0.175434           0.0538909
  1.4            0.178367           0.0634617
 1.45            0.181781           0.0731318
  1.5             0.18568           0.0828529
 1.55            0.190066           0.0925776
  1.6            0.194938            0.102259
 1.65            0.200292            0.111851
  1.7            0.206123            0.121309
 1.75            0.212423            0.130589
  1.8            0.219182            0.139648
 1.85            0.226387            0.148445
  1.9            0.234026             0.15694
 1.95            0.242082            0.165095
    2            0.250536            0.172873
 2.05            0.259369            0.180239
  2.1             0.26856             0.18716
 2.15            0.278085            0.193604
  2.2             0.28792            0.199542
 2.25            0.298039            0.204947
  2.3            0.308415            0.209793
 2.35            0.319018            0.214056
  2.4             0.32982            0.217716
 2.45             0.34079            0.220753
  2.5            0.351896            0.223149
 2.55            0.363105            0.224891
  2.6            0.374385            0.225964
 2.65            0.385701            0.226359
  2.7             0.39702            0.226065
 2.75            0.408308            0.225078
  2.8            0.419528            0.223391
 2.85            0.430647            0.221002
  2.9            0.441628             0.21791
 2.95            0.452438            0.214116
    3             0.46304            0.209623
 3.05              0.4734            0.204435
  3.1            0.483484            0.198559
 3.15            0.493256            0.192003
  3.2            0.502684            0.184775
 3.25            0.511734            0.176887
  3.3            0.520373            0.168351
 3.35            0.528569            0.159181
  3.4            0.536291            0.149392
 3.45            0.543508               0.139
  3.5            0.550191            0.128022
 3.55             0.55631            0.116478
  3.6            0.561838            0.104386
 3.65            0.566749           0.0917679
  3.7            0.571015           0.0786452
 3.75            0.574613           0.0650406
  3.8            0.577519           0.0509778
 3.85            0.579711           0.0364815
  3.9            0.581167           0.0215771
 3.95            0.581869          0.00629109
    4            0.581797         -0.00934936
 4.05            0.580934          -0.0253161
  4.1            0.579265          -0.0415804
 4.15            0.576776          -0.0581124
  4.2            0.573454          -0.0748815
 4.25            0.569288          -0.0918567
  4.3            0.564268           -0.109006
 4.35            0.558387           -0.126296
  4.4            0.551638           -0.143693
 4.45            0.544018           -0.161164
  4.5            0.535522           -0.178674
 4.55             0.52615           -0.196186
  4.6            0.515903           -0.213664
 4.65            0.504784           -0.231073
  4.7            0.492796           -0.248375
 4.75            0.479946           -0.265532
  4.8            0.466243           -0.282506
 4.85            0.451696           -0.299259
  4.9            0.436317           -0.315754
 4.95             0.42012            -0.33195
    5            0.403122           -0.347811
 5.05            0.385339           -0.363298
  5.1            0.366792           -0.378374
 5.15            0.347502           -0.393001
  5.2            0.327492           -0.407142
 5.25            0.306788           -0.420762
  5.3            0.285416           -0.433826
 5.35            0.263405           -0.446299
  5.4            0.240786           -0.458151
 5.45             0.21759           -0.469349
  5.5            0.193851           -0.479865
 5.55            0.169604           -0.489671
  5.6            0.144884            -0.49874
 5.65             0.11973            -0.50705
  5.7           0.0941789            -0.51458
 5.75           0.0682716           -0.521309
  5.8            0.042048           -0.527222
 5.85           0.0155493           -0.532305
  5.9          -0.0111825           -0.536545
 5.95          -0.0381052           -0.539934
    6           -0.065176           -0.542466
 6.05          -0.0923518           -0.544137
  6.1            -0.11959           -0.544946
 6.15           -0.146846           -0.544894
  6.2           -0.174079           -0.543986
 6.25           -0.201245           -0.542227
  6.3           -0.228302           -0.539628
 6.35           -0.255208           -0.536199
  6.4           -0.281922           -0.531952
 6.45           -0.308403           -0.526904
  6.5           -0.334612            -0.52107
 6.55            -0.36051            -0.51447
  6.6           -0.386059           -0.507123
 6.65           -0.411222           -0.499051
  6.7           -0.435964           -0.490275
 6.75            -0.46025           -0.480819
  6.8           -0.484046           -0.470705
 6.85            -0.50732            -0.45996
  6.9           -0.530042           -0.448606
 6.95           -0.552181           -0.436669
    7           -0.573709           -0.424174
 7.05           -0.594598           -0.411146
  7.1           -0.614824           -0.397608
 7.15           -0.634359           -0.383585
  7.2           -0.653182             -0.3691
 7.25           -0.671269           -0.354178
  7.3             -0.6886           -0.338839
 7.35           -0.705153           -0.323107
