 0.9                   0
 0.9            0.231764
0.231764            0.231764
0.231764            0.499094
0.499094            0.499094
0.499094            0.749997
0.749997            0.749997
0.749997            0.530336
0.530336            0.530336
0.530336            0.746597
0.746597            0.746597
0.746597            0.535971
0.535971            0.535971
0.535971            0.745216
0.745216            0.745216
0.745216            0.538241
0.538241            0.538241
0.538241            0.744594
0.744594            0.744594
0.744594            0.539261
0.539261            0.539261
0.539261            0.744302
0.744302            0.744302
0.744302            0.539738
0.539738            0.539738
0.539738            0.744163
0.744163            0.744163
0.744163            0.539966
0.539966            0.539966
0.539966            0.744096
0.744096            0.744096
0.744096            0.540076
0.540076            0.540076
0.540076            0.744064
0.744064            0.744064
0.744064            0.540128
0.540128            0.540128
0.540128            0.744048
0.744048            0.744048
0.744048            0.540154
0.540154            0.540154
